DATAFLOW,LIVESTOCK_AGR_AGR_003,AREA_AGR_AGR_003,YEAR_AGR_AGR_003,OBS_VALUE,OBS_STATUS
STATSNZ:AGR_AGR_003(1.0),7699,14,1994,25998,
STATSNZ:AGR_AGR_003(1.0),6703,12,1994,10920,
STATSNZ:AGR_AGR_003(1.0),7685,11,1994,5051,
STATSNZ:AGR_AGR_003(1.0),7185,19,1994,4804,
STATSNZ:AGR_AGR_003(1.0),7185,8,1994,2550,
STATSNZ:AGR_AGR_003(1.0),7077,20,2002,4491281,
STATSNZ:AGR_AGR_003(1.0),7687,10,2002,301620,
STATSNZ:AGR_AGR_003(1.0),7687,15,2002,222087,
STATSNZ:AGR_AGR_003(1.0),7190,4,2002,214406,
STATSNZ:AGR_AGR_003(1.0),7688,19,2002,164616,
STATSNZ:AGR_AGR_003(1.0),7056,9,2002,45343,
STATSNZ:AGR_AGR_003(1.0),7699,11,2002,32185,
STATSNZ:AGR_AGR_003(1.0),7699,9,2002,27423,
STATSNZ:AGR_AGR_003(1.0),7188,7,2002,20282,
STATSNZ:AGR_AGR_003(1.0),7066,17,2002,19869,
STATSNZ:AGR_AGR_003(1.0),7058,3,2002,18741,
STATSNZ:AGR_AGR_003(1.0),7185,3,2002,16597,
STATSNZ:AGR_AGR_003(1.0),7188,9,2002,8029,
STATSNZ:AGR_AGR_003(1.0),7059,13,2002,5898,
STATSNZ:AGR_AGR_003(1.0),6701,6,2003,98035,
STATSNZ:AGR_AGR_003(1.0),6703,9,2003,1544808,
STATSNZ:AGR_AGR_003(1.0),6703,11,2003,301111,
STATSNZ:AGR_AGR_003(1.0),6724,5,2003,302490,
STATSNZ:AGR_AGR_003(1.0),6727,17,2003,30153,
STATSNZ:AGR_AGR_003(1.0),6953,1,2003,4331,
STATSNZ:AGR_AGR_003(1.0),7071,20,2003,171220,
STATSNZ:AGR_AGR_003(1.0),7072,9,2003,20947,
STATSNZ:AGR_AGR_003(1.0),7072,11,2003,3499,
STATSNZ:AGR_AGR_003(1.0),7074,3,2003,117708,
STATSNZ:AGR_AGR_003(1.0),7193,10,2003,3792582,
STATSNZ:AGR_AGR_003(1.0),7077,15,2004,532238,
STATSNZ:AGR_AGR_003(1.0),7068,1,2004,6050,
STATSNZ:AGR_AGR_003(1.0),7074,15,2004,123588,
STATSNZ:AGR_AGR_003(1.0),7074,17,2004,60880,
STATSNZ:AGR_AGR_003(1.0),6723,7,2004,52895,
STATSNZ:AGR_AGR_003(1.0),7699,12,2004,1041,
STATSNZ:AGR_AGR_003(1.0),6951,3,2004,1007,
STATSNZ:AGR_AGR_003(1.0),6953,10,2004,148645,
STATSNZ:AGR_AGR_003(1.0),7066,9,2005,16462,
STATSNZ:AGR_AGR_003(1.0),7067,4,2005,12143,
STATSNZ:AGR_AGR_003(1.0),7067,6,2005,43142,
STATSNZ:AGR_AGR_003(1.0),7072,19,2005,56333,
STATSNZ:AGR_AGR_003(1.0),6721,10,2005,12337993,
STATSNZ:AGR_AGR_003(1.0),6721,15,2005,4670128,
STATSNZ:AGR_AGR_003(1.0),6722,19,2005,121763,
STATSNZ:AGR_AGR_003(1.0),6724,4,2005,50452,
STATSNZ:AGR_AGR_003(1.0),6955,19,2005,462336,
STATSNZ:AGR_AGR_003(1.0),7057,17,2006,13273,
STATSNZ:AGR_AGR_003(1.0),7072,3,2006,59412,
STATSNZ:AGR_AGR_003(1.0),7072,5,2006,16821,
STATSNZ:AGR_AGR_003(1.0),7193,7,2006,598667,
STATSNZ:AGR_AGR_003(1.0),7193,9,2006,103290,
STATSNZ:AGR_AGR_003(1.0),6727,9,2006,13501,
STATSNZ:AGR_AGR_003(1.0),6703,3,2006,2364467,
STATSNZ:AGR_AGR_003(1.0),6703,5,2006,1428059,
STATSNZ:AGR_AGR_003(1.0),6701,10,2006,845776,
STATSNZ:AGR_AGR_003(1.0),6701,15,2006,277936,
STATSNZ:AGR_AGR_003(1.0),7077,9,2007,155910,
STATSNZ:AGR_AGR_003(1.0),7056,4,2007,20420,
STATSNZ:AGR_AGR_003(1.0),7057,14,2007,1474,
STATSNZ:AGR_AGR_003(1.0),7074,11,2007,12020,
STATSNZ:AGR_AGR_003(1.0),7193,6,2007,80200,
STATSNZ:AGR_AGR_003(1.0),7185,15,2007,9132,
STATSNZ:AGR_AGR_003(1.0),7186,19,2007,4765,
STATSNZ:AGR_AGR_003(1.0),6723,1,2007,29446,
STATSNZ:AGR_AGR_003(1.0),6738,5,2007,192786,
STATSNZ:AGR_AGR_003(1.0),6703,2,2007,198022,
STATSNZ:AGR_AGR_003(1.0),7685,16,2007,8989,
STATSNZ:AGR_AGR_003(1.0),7687,19,2007,481713,
STATSNZ:AGR_AGR_003(1.0),7056,16,2008,96348,
STATSNZ:AGR_AGR_003(1.0),7074,8,2008,151027,
STATSNZ:AGR_AGR_003(1.0),7184,2,2008,21115,
STATSNZ:AGR_AGR_003(1.0),7184,10,2008,525716,
STATSNZ:AGR_AGR_003(1.0),6738,2,2008,38063,
STATSNZ:AGR_AGR_003(1.0),6738,4,2008,25803,
STATSNZ:AGR_AGR_003(1.0),6703,14,2008,41511,
STATSNZ:AGR_AGR_003(1.0),6702,6,2008,2602247,
STATSNZ:AGR_AGR_003(1.0),6702,8,2008,5043345,
STATSNZ:AGR_AGR_003(1.0),7699,3,2008,91865,
STATSNZ:AGR_AGR_003(1.0),7077,1,2009,485231,
STATSNZ:AGR_AGR_003(1.0),7058,5,2009,13163,
STATSNZ:AGR_AGR_003(1.0),7059,15,2009,45991,
STATSNZ:AGR_AGR_003(1.0),7059,17,2009,15801,
STATSNZ:AGR_AGR_003(1.0),7185,7,2009,5144,
STATSNZ:AGR_AGR_003(1.0),7187,1,2009,302938,
STATSNZ:AGR_AGR_003(1.0),7187,20,2009,4606971,
STATSNZ:AGR_AGR_003(1.0),6720,15,2009,58633,
STATSNZ:AGR_AGR_003(1.0),6702,3,2009,1670612,
STATSNZ:AGR_AGR_003(1.0),7064,8,2010,72845,
STATSNZ:AGR_AGR_003(1.0),7065,3,2010,47946,
STATSNZ:AGR_AGR_003(1.0),7067,12,2010,213,
STATSNZ:AGR_AGR_003(1.0),7068,7,2010,3380,
STATSNZ:AGR_AGR_003(1.0),7068,9,2010,2436,
STATSNZ:AGR_AGR_003(1.0),6731,14,2010,41523,
STATSNZ:AGR_AGR_003(1.0),6722,3,2010,17191,
STATSNZ:AGR_AGR_003(1.0),6722,5,2010,21219,
STATSNZ:AGR_AGR_003(1.0),6723,15,2010,309252,
STATSNZ:AGR_AGR_003(1.0),6955,3,2010,106455,
STATSNZ:AGR_AGR_003(1.0),7810,13,2010,608,
STATSNZ:AGR_AGR_003(1.0),7810,15,2010,14421,
STATSNZ:AGR_AGR_003(1.0),7077,10,2011,2744850,
STATSNZ:AGR_AGR_003(1.0),7056,19,2011,326584,
STATSNZ:AGR_AGR_003(1.0),7059,16,2011,18940,
STATSNZ:AGR_AGR_003(1.0),7074,2,2011,15637,
STATSNZ:AGR_AGR_003(1.0),7074,10,2011,573794,
STATSNZ:AGR_AGR_003(1.0),6720,14,2011,482,
STATSNZ:AGR_AGR_003(1.0),6703,8,2011,4440053,
STATSNZ:AGR_AGR_003(1.0),6702,2,2011,143670,
STATSNZ:AGR_AGR_003(1.0),6702,10,2011,11594954,
STATSNZ:AGR_AGR_003(1.0),7686,6,2011,16487,
STATSNZ:AGR_AGR_003(1.0),7687,16,2011,84859,
STATSNZ:AGR_AGR_003(1.0),7058,15,2012,13462,
STATSNZ:AGR_AGR_003(1.0),7058,17,2012,3074,
STATSNZ:AGR_AGR_003(1.0),7064,9,2012,18267,
STATSNZ:AGR_AGR_003(1.0),7186,1,2012,3701,
STATSNZ:AGR_AGR_003(1.0),7186,20,2012,38721,
STATSNZ:AGR_AGR_003(1.0),7187,11,2012,52748,
STATSNZ:AGR_AGR_003(1.0),6731,15,2012,5348010,
STATSNZ:AGR_AGR_003(1.0),6731,17,2012,4356427,
STATSNZ:AGR_AGR_003(1.0),6701,1,2012,18603,
STATSNZ:AGR_AGR_003(1.0),6701,3,2012,86301,
STATSNZ:AGR_AGR_003(1.0),7685,7,2012,757,
STATSNZ:AGR_AGR_003(1.0),7686,2,2012,2363,
STATSNZ:AGR_AGR_003(1.0),7077,13,2013,60172,
STATSNZ:AGR_AGR_003(1.0),7056,8,2013,146497,
STATSNZ:AGR_AGR_003(1.0),7073,5,2013,15057,
STATSNZ:AGR_AGR_003(1.0),7074,10,2013,527783,
STATSNZ:AGR_AGR_003(1.0),7074,15,2013,114808,
STATSNZ:AGR_AGR_003(1.0),7184,9,2013,12694,
STATSNZ:AGR_AGR_003(1.0),7185,4,2013,2868,
STATSNZ:AGR_AGR_003(1.0),6727,20,2013,299495,
STATSNZ:AGR_AGR_003(1.0),6702,13,2013,311715,
STATSNZ:AGR_AGR_003(1.0),6702,15,2013,3675631,
STATSNZ:AGR_AGR_003(1.0),7699,19,2013,707282,
STATSNZ:AGR_AGR_003(1.0),6951,1,2013,78,
STATSNZ:AGR_AGR_003(1.0),7059,8,2014,43757,
STATSNZ:AGR_AGR_003(1.0),7066,12,2014,199,
STATSNZ:AGR_AGR_003(1.0),7066,14,2014,3666,
STATSNZ:AGR_AGR_003(1.0),7185,10,2014,43525,
STATSNZ:AGR_AGR_003(1.0),7190,14,2014,114519,
STATSNZ:AGR_AGR_003(1.0),7190,16,2014,222327,
STATSNZ:AGR_AGR_003(1.0),6720,8,2014,49986,
STATSNZ:AGR_AGR_003(1.0),6721,18,2014,34596,
STATSNZ:AGR_AGR_003(1.0),7699,6,2014,53022,
